City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
594,El Seibo,18.7641,-69.0375,73.4,88,40,7.29,DO,2021-04-30 01:56:43
595,Jumla,29.2747,82.1838,58.12,49,68,0.81,NP,2021-04-30 01:56:43
596,Dunedin,-45.8742,170.5036,55.99,72,90,10.0,NZ,2021-04-30 01:53:58
597,Iskateley,67.6803,53.1512,25.39,86,86,5.73,RU,2021-04-30 01:55:30
598,San Jose,37.3394,-121.895,72.0,48,75,12.66,US,2021-04-30 01:55:07
599,Faya,18.3851,42.4509,60.8,82,40,6.26,SA,2021-04-30 01:56:43
600,Kutum,14.2,24.6667,74.07,17,29,5.46,SD,2021-04-30 01:56:43
601,Kursenai,55.985,22.9189,42.8,93,90,12.66,LT,2021-04-30 01:56:44
602,Koutiala,12.3917,-5.4642,90.36,33,96,12.5,ML,2021-04-30 01:56:44
603,Svobodnyy,51.4,128.1333,55.81,33,44,10.56,RU,2021-04-30 01:56:44
604,Sunrise Manor,36.2111,-115.0731,89.6,8,1,4.61,US,2021-04-30 01:56:44
605,Japura,-0.3167,102.35,76.28,94,100,3.36,ID,2021-04-30 01:56:45
606,Weihai,37.5017,122.1136,50.85,62,10,9.64,CN,2021-04-30 01:56:45
607,Menongue,-14.6585,17.691,63.77,78,100,2.84,AO,2021-04-30 01:56:45
608,Tommot,58.9564,126.2925,36.99,95,100,3.44,RU,2021-04-30 01:56:46
609,Lamar,33.6668,-95.5836,66.2,88,75,12.66,US,2021-04-30 01:56:46
610,Poyarkovo,49.6,128.6833,56.37,33,100,15.37,RU,2021-04-30 01:56:46
611,Baykit,61.67,96.37,39.45,74,95,10.54,RU,2021-04-30 01:56:46
612,Broken Hill,-31.95,141.4333,73.4,28,0,10.36,AU,2021-04-30 01:56:47
613,Pochutla,15.7432,-96.4661,80.01,83,89,4.0,MX,2021-04-30 01:56:11
614,Bubaque,11.2833,-15.8333,78.15,67,49,14.34,GW,2021-04-30 01:54:58
615,Nhulunbuy,-12.2333,136.7667,86.0,62,40,12.66,AU,2021-04-30 01:55:15
616,Dhangadhi,28.7079,80.5961,88.25,21,28,3.44,NP,2021-04-30 01:56:47
617,Cayenne,4.9333,-52.3333,77.0,94,0,4.29,GF,2021-04-30 01:56:47
618,Garowe,8.4054,48.4845,76.82,79,100,8.25,SO,2021-04-30 01:56:48
619,Gadsden,34.0143,-86.0066,73.0,94,75,5.75,US,2021-04-30 01:56:48
620,San Quintin,30.4833,-115.95,64.94,72,0,8.28,MX,2021-04-30 01:56:23
621,Gushikawa,26.3544,127.8686,71.6,88,1,5.75,JP,2021-04-30 01:56:48
622,Thinadhoo,0.5333,72.9333,83.19,71,21,4.43,MV,2021-04-30 01:56:49
623,Grand Forks,47.9417,-97.4337,50.0,29,75,12.66,US,2021-04-30 01:56:49
624,Sabang,5.8933,95.3214,82.69,69,100,1.07,ID,2021-04-30 01:56:49
625,Barahan,13.0121,120.762,84.69,66,95,8.75,PH,2021-04-30 01:56:49
626,Wajima,37.4,136.9,57.2,88,75,5.75,JP,2021-04-30 01:56:50
627,Sciacca,37.5082,13.0881,63.0,61,48,5.01,IT,2021-04-30 01:56:50
628,Sao Jose Da Laje,-9.0097,-36.0583,75.2,94,40,3.44,BR,2021-04-30 01:56:50
629,Kathmandu,27.7167,85.3167,59.0,94,75,2.3,NP,2021-04-30 01:56:51
630,Ust-Omchug,61.15,149.6333,30.52,92,75,2.68,RU,2021-04-30 01:56:51
631,Bushehr,28.9684,50.8385,73.4,73,0,4.61,IR,2021-04-30 01:56:51
632,Magomeni,-6.8,39.25,73.22,95,100,4.72,TZ,2021-04-30 01:56:51
633,Hibbing,47.4272,-92.9377,51.8,43,90,8.05,US,2021-04-30 01:56:52
634,Porbandar,21.6422,69.6093,80.51,75,82,7.56,IN,2021-04-30 01:54:11
635,Uberlandia,-18.9186,-48.2772,66.2,48,0,10.36,BR,2021-04-30 01:54:32
636,Kragujevac,44.0167,20.9167,52.0,100,40,1.14,RS,2021-04-30 01:56:52
637,Vygonichi,53.0985,34.0673,44.6,61,100,4.47,RU,2021-04-30 01:56:52
638,Bria,6.5423,21.9863,69.73,90,100,2.28,CF,2021-04-30 01:56:53
639,Jiuquan,39.7432,98.5174,71.92,12,6,4.74,CN,2021-04-30 01:56:53
640,Marzuq,14.4,46.4667,71.87,64,99,3.04,YE,2021-04-30 01:56:53
641,Tautira,-17.7333,-149.15,89.6,58,40,4.61,PF,2021-04-30 01:56:54
642,Micheweni,-4.9667,39.8333,77.47,87,100,8.28,TZ,2021-04-30 01:56:54
643,Puerto Castilla,16.0167,-85.9667,82.4,83,0,17.27,HN,2021-04-30 01:56:54
644,Acacias,3.987,-73.758,70.11,95,99,3.51,CO,2021-04-30 01:56:54
645,Mandera,3.9366,41.867,80.73,67,100,11.54,KE,2021-04-30 01:56:55
646,Cananeia,-25.0147,-47.9267,67.05,83,58,4.32,BR,2021-04-30 01:56:55
647,Albanel,48.8832,-72.4487,46.4,66,60,6.91,CA,2021-04-30 01:56:55
648,Aksarayskiy,46.7924,48.0119,55.4,50,0,11.18,RU,2021-04-30 01:56:56
649,Ciudad Bolivar,8.1222,-63.5497,75.99,72,98,8.28,VE,2021-04-30 01:56:56
650,Bjornevatn,69.6672,29.9847,28.4,74,100,20.71,NO,2021-04-30 01:56:56
651,Chocaman,19.0167,-97.0167,69.35,80,100,5.44,MX,2021-04-30 01:56:56
652,Erenhot,43.6475,111.9767,47.14,13,36,10.45,CN,2021-04-30 01:56:57
653,Penzance,50.1186,-5.5371,39.2,87,1,7.47,GB,2021-04-30 01:56:08
654,Champerico,14.3,-91.9167,66.99,92,81,6.02,GT,2021-04-30 01:56:57
655,Marfino,55.7028,37.3822,44.6,61,0,6.71,RU,2021-04-30 01:56:57
656,Jiwani,25.05,61.7417,83.57,68,70,7.65,PK,2021-04-30 01:56:57
657,Lady Lake,28.9175,-81.9229,75.99,68,92,6.58,US,2021-04-30 01:54:15
658,Leshukonskoye,64.8989,45.7622,29.7,80,100,4.16,RU,2021-04-30 01:56:58
659,Taksimo,56.3444,114.8794,35.17,64,89,2.77,RU,2021-04-30 01:56:58
660,Anchorage,61.2181,-149.9003,44.6,76,90,6.91,US,2021-04-30 01:54:17
661,Jinchang,38.4953,102.1739,65.21,21,3,9.01,CN,2021-04-30 01:56:58
662,Cataingan,12.003,123.992,82.13,75,49,8.1,PH,2021-04-30 01:56:59
663,Galveston,29.3669,-94.9669,77.0,83,90,10.36,US,2021-04-30 01:56:59
664,Zhumadian,32.9794,114.0294,77.38,49,0,14.41,CN,2021-04-30 01:56:59
665,Tutoia,-2.7619,-42.2744,76.59,88,100,9.15,BR,2021-04-30 01:56:59
666,Severo-Yeniseyskiy,60.3725,93.0408,34.3,88,100,12.62,RU,2021-04-30 01:53:14
667,Balatonalmadi,47.0353,18.0208,57.0,75,100,13.0,HU,2021-04-30 01:57:00
668,Zelenogorskiy,55.0333,87.0,44.6,57,0,20.13,RU,2021-04-30 01:57:00
669,Manosque,43.8288,5.7869,50.0,96,100,2.62,FR,2021-04-30 01:57:00
670,Ceuta,35.8903,-5.3075,59.0,77,40,5.75,ES,2021-04-30 01:57:00
671,Manyana,-23.4,21.7167,60.17,77,46,3.44,BW,2021-04-30 01:57:01
672,Sinnamary,5.3833,-52.95,76.66,89,100,5.88,GF,2021-04-30 01:55:18
673,Port-Cartier,50.0334,-66.8654,44.01,70,75,2.3,CA,2021-04-30 01:57:01
674,Atbasar,51.8,68.3333,45.3,56,24,6.13,KZ,2021-04-30 01:57:01
675,Oros,-6.2444,-38.9136,73.36,85,99,3.67,BR,2021-04-30 01:57:02
676,Aguimes,27.9054,-15.4461,66.2,82,40,3.44,ES,2021-04-30 01:57:02
677,Debre Tabor,11.85,38.0167,55.9,72,100,4.0,ET,2021-04-30 01:57:02
678,Fenoarivo,-18.933,47.4354,62.6,94,75,6.91,MG,2021-04-30 01:57:02
679,Kudahuvadhoo,2.6708,72.8944,83.08,71,33,3.06,MV,2021-04-30 01:56:29
680,Varkkallai,8.7341,76.7067,84.2,89,20,3.44,IN,2021-04-30 01:57:03
681,Nago,26.5881,127.9761,71.6,88,1,5.75,JP,2021-04-30 01:57:03
682,Bara,10.3744,10.7288,83.05,48,48,1.79,NG,2021-04-30 01:55:58
683,Ferkessedougou,9.6,-5.2,80.94,62,100,5.19,CI,2021-04-30 01:57:03
684,Aracuai,-16.8497,-42.0703,69.13,90,84,4.36,BR,2021-04-30 01:57:04
685,Bandar,2.05,99.75,74.26,97,100,2.68,ID,2021-04-30 01:57:04
686,Mount Gambier,-37.8333,140.7667,68.0,60,0,8.05,AU,2021-04-30 01:57:04
687,Gigmoto,13.7796,124.39,82.8,65,97,1.83,PH,2021-04-30 01:57:05
688,Nadym,65.5333,72.5167,31.96,85,100,10.96,RU,2021-04-30 01:57:05
689,Hokitika,-42.7167,170.9667,57.18,76,100,3.53,NZ,2021-04-30 01:57:05
690,Hualmay,-11.0964,-77.6139,66.94,85,0,8.66,PE,2021-04-30 01:57:05
691,Killybegs,54.6333,-8.45,39.65,76,4,3.58,IE,2021-04-30 01:57:06
692,Sucua,-2.4667,-78.1667,67.73,98,96,1.66,EC,2021-04-30 01:57:06
693,Abu Kamal,34.4506,40.9171,75.83,34,0,11.54,SY,2021-04-30 01:57:06
694,Wageningen,51.9667,5.6667,46.0,93,90,4.61,NL,2021-04-30 01:57:06
695,Mehamn,71.0357,27.8492,27.99,63,100,21.27,NO,2021-04-30 01:57:07
696,Kahului,20.8947,-156.47,80.6,69,40,17.27,US,2021-04-30 01:57:07
697,Lagunas,-5.2269,-75.6753,71.67,97,30,2.89,PE,2021-04-30 01:57:07
698,Anjad,22.0333,75.05,89.04,31,60,9.64,IN,2021-04-30 01:57:07
699,Tyukalinsk,55.8732,72.1967,44.33,61,6,11.52,RU,2021-04-30 01:57:08
